receipt_id,purchase_order_id,product_id,warehouse_id,receipt_date,received_quantity,receipt_status
RCV-0004936,PO-004493,TEC-PH-10002496,WH-EAST,2016-10-20,8,Received
RCV-0004234,PO-003840,TEC-AC-10000892,WH-EAST,2016-10-21,13,Received
RCV-0004333,PO-003932,TEC-AC-10002049,WH-CENTRAL,2016-10-21,25,Received
RCV-0004386,PO-003979,TEC-AC-10002550,WH-EAST,2016-10-21,15,Received
RCV-0000717,PO-000651,FUR-FU-10002885,WH-SOUTH,2016-10-22,16,Received
RCV-0002928,PO-002644,OFF-LA-10004008,WH-SOUTH,2016-10-22,10,Received
RCV-0003582,PO-003242,OFF-PA-10004101,WH-WEST,2016-10-22,15,Received
RCV-0003188,PO-002882,OFF-PA-10001497,WH-WEST,2016-10-23,11,Received
RCV-0003437,PO-003105,OFF-PA-10003001,WH-CENTRAL,2016-10-23,19,Received
RCV-0004227,PO-003835,TEC-AC-10000844,WH-CENTRAL,2016-10-23,18,Received
RCV-0004844,PO-004409,TEC-PH-10001700,WH-WEST,2016-10-23,16,Received
RCV-0004387,PO-003979,TEC-AC-10002550,WH-EAST,2016-10-24,4,Received
RCV-0000058,PO-000053,FUR-BO-10002613,WH-EAST,2016-10-25,16,Received
RCV-0000733,PO-000665,FUR-FU-10003026,WH-WEST,2016-10-25,10,Received
RCV-0000928,PO-000843,FUR-FU-10004952,WH-CENTRAL,2016-10-25,18,Received
RCV-0002176,PO-001972,OFF-BI-10002813,WH-CENTRAL,2016-10-25,19,Received
RCV-0003022,PO-002731,OFF-PA-10000249,WH-EAST,2016-10-25,10,Received
RCV-0003996,PO-003625,OFF-ST-10003479,WH-WEST,2016-10-25,18,Received
RCV-0004826,PO-004392,TEC-PH-10001552,WH-EAST,2016-10-25,19,Received
RCV-0000053,PO-000048,FUR-BO-10002545,WH-EAST,2016-10-26,16,Received
RCV-0000151,PO-000137,FUR-CH-10000513,WH-CENTRAL,2016-10-26,21,Received
RCV-0001386,PO-001257,OFF-AR-10000369,WH-CENTRAL,2016-10-26,10,Received
RCV-0002373,PO-002149,OFF-BI-10004140,WH-WEST,2016-10-26,20,Received
RCV-0004228,PO-003835,TEC-AC-10000844,WH-CENTRAL,2016-10-26,5,Received
RCV-0000929,PO-000843,FUR-FU-10004952,WH-CENTRAL,2016-10-27,7,Received
RCV-0002374,PO-002150,OFF-BI-10004140,WH-CENTRAL,2016-10-27,20,Received
RCV-0002589,PO-002344,OFF-EN-10003055,WH-EAST,2016-10-27,17,Received
RCV-0003500,PO-003165,OFF-PA-10003591,WH-EAST,2016-10-27,9,Received
RCV-0004827,PO-004393,TEC-PH-10001552,WH-SOUTH,2016-10-27,25,Received
RCV-0004901,PO-004460,TEC-PH-10002200,WH-EAST,2016-10-27,21,Received
RCV-0000924,PO-000840,FUR-FU-10004909,WH-CENTRAL,2016-10-28,11,Received
RCV-0000968,PO-000880,FUR-TA-10001307,WH-EAST,2016-10-28,16,Received
RCV-0001826,PO-001663,OFF-BI-10000301,WH-CENTRAL,2016-10-28,25,Received
RCV-0004287,PO-003887,TEC-AC-10001552,WH-WEST,2016-10-28,16,Received
RCV-0004689,PO-004268,TEC-MA-10004552,WH-EAST,2016-10-28,19,Received
RCV-0002522,PO-002283,OFF-EN-10001137,WH-CENTRAL,2016-10-29,12,Received
RCV-0003189,PO-002883,OFF-PA-10001497,WH-WEST,2016-10-29,22,Received
RCV-0003738,PO-003385,OFF-ST-10000649,WH-WEST,2016-10-29,10,Received
RCV-0000767,PO-000696,FUR-FU-10003424,WH-WEST,2016-10-30,14,Received
RCV-0002690,PO-002432,OFF-FA-10001135,WH-WEST,2016-10-30,10,Received
RCV-0003501,PO-003165,OFF-PA-10003591,WH-EAST,2016-10-30,3,Received
RCV-0000237,PO-000215,FUR-CH-10002073,WH-SOUTH,2016-10-31,25,Received
RCV-0001292,PO-001173,OFF-AP-10003099,WH-SOUTH,2016-10-31,11,Received
RCV-0001902,PO-001736,OFF-BI-10000977,WH-CENTRAL,2016-10-31,20,Received
RCV-0003023,PO-002731,OFF-PA-10000249,WH-EAST,2016-10-31,8,Received
RCV-0003464,PO-003132,OFF-PA-10003177,WH-CENTRAL,2016-10-31,13,Received
RCV-0003637,PO-003294,OFF-PA-10004621,WH-CENTRAL,2016-10-31,18,Received
RCV-0003695,PO-003344,OFF-ST-10000129,WH-CENTRAL,2016-10-31,20,Received
RCV-0004391,PO-003983,TEC-AC-10002567,WH-WEST,2016-10-31,24,Received
RCV-0000232,PO-000210,FUR-CH-10002024,WH-CENTRAL,2016-11-01,12,Received
RCV-0002770,PO-002502,OFF-FA-10004968,WH-EAST,2016-11-01,10,Received
RCV-0003151,PO-002850,OFF-PA-10001166,WH-CENTRAL,2016-11-01,16,Received
RCV-0004601,PO-004182,TEC-MA-10000045,WH-EAST,2016-11-01,13,Received
RCV-0000504,PO-000458,FUR-FU-10000719,WH-CENTRAL,2016-11-03,11,Received
RCV-0000969,PO-000880,FUR-TA-10001307,WH-EAST,2016-11-03,6,Received
RCV-0001306,PO-001185,OFF-AP-10003287,WH-WEST,2016-11-03,10,Received
RCV-0004394,PO-003986,TEC-AC-10002637,WH-EAST,2016-11-03,17,Received
RCV-0001756,PO-001600,OFF-AR-10004648,WH-WEST,2016-11-04,16,Received
RCV-0002714,PO-002453,OFF-FA-10002701,WH-WEST,2016-11-04,11,Received
RCV-0002994,PO-002706,OFF-PA-10000157,WH-WEST,2016-11-04,24,Received
RCV-0003164,PO-002861,OFF-PA-10001274,WH-EAST,2016-11-04,21,Received
RCV-0003974,PO-003605,OFF-ST-10003282,WH-SOUTH,2016-11-04,12,Received
RCV-0004152,PO-003769,OFF-SU-10004231,WH-WEST,2016-11-04,20,Received
RCV-0004620,PO-004201,TEC-MA-10001016,WH-CENTRAL,2016-11-04,18,Received
RCV-0004951,PO-004505,TEC-PH-10002564,WH-CENTRAL,2016-11-04,12,Received
RCV-0000596,PO-000540,FUR-FU-10001731,WH-WEST,2016-11-05,11,Received
RCV-0000768,PO-000696,FUR-FU-10003424,WH-WEST,2016-11-05,4,Received
RCV-0000991,PO-000900,FUR-TA-10001857,WH-WEST,2016-11-05,10,Received
RCV-0002122,PO-001926,OFF-BI-10002393,WH-CENTRAL,2016-11-05,18,Received
RCV-0002542,PO-002301,OFF-EN-10001509,WH-WEST,2016-11-05,10,Received
RCV-0000505,PO-000458,FUR-FU-10000719,WH-CENTRAL,2016-11-06,7,Received
RCV-0002209,PO-002003,OFF-BI-10002982,WH-WEST,2016-11-06,12,Received
RCV-0002437,PO-002206,OFF-BI-10004519,WH-WEST,2016-11-06,16,Received
RCV-0002535,PO-002295,OFF-EN-10001434,WH-WEST,2016-11-06,8,Received
RCV-0003393,PO-003065,OFF-PA-10002659,WH-EAST,2016-11-06,24,Received
RCV-0004329,PO-003928,TEC-AC-10002018,WH-EAST,2016-11-06,15,Received
RCV-0005119,PO-004662,TEC-PH-10004531,WH-WEST,2016-11-06,12,Received
RCV-0001019,PO-000926,FUR-TA-10002607,WH-CENTRAL,2016-11-07,24,Received
RCV-0004000,PO-003629,OFF-ST-10003638,WH-WEST,2016-11-07,16,Received
RCV-0001307,PO-001185,OFF-AP-10003287,WH-WEST,2016-11-08,3,Received
RCV-0002663,PO-002409,OFF-FA-10000585,WH-WEST,2016-11-08,15,Received
RCV-0003998,PO-003627,OFF-ST-10003572,WH-CENTRAL,2016-11-08,10,Received
RCV-0000391,PO-000355,FUR-CH-10004540,WH-WEST,2016-11-09,21,Received
RCV-0000597,PO-000540,FUR-FU-10001731,WH-WEST,2016-11-09,5,Received
RCV-0001248,PO-001130,OFF-AP-10002457,WH-CENTRAL,2016-11-09,11,Received
RCV-0002536,PO-002295,OFF-EN-10001434,WH-WEST,2016-11-09,5,Received
RCV-0003239,PO-002929,OFF-PA-10001790,WH-CENTRAL,2016-11-09,15,Received
RCV-0004245,PO-003851,TEC-AC-10001090,WH-EAST,2016-11-09,12,Received
RCV-0004816,PO-004382,TEC-PH-10001527,WH-WEST,2016-11-09,22,Received
RCV-0001290,PO-001171,OFF-AP-10003057,WH-CENTRAL,2016-11-10,13,Received
RCV-0002543,PO-002301,OFF-EN-10001509,WH-WEST,2016-11-10,9,Received
RCV-0003108,PO-002809,OFF-PA-10000726,WH-CENTRAL,2016-11-10,11,Received
RCV-0004496,PO-004085,TEC-AC-10004145,WH-CENTRAL,2016-11-10,15,Received
RCV-0003724,PO-003371,OFF-ST-10000604,WH-WEST,2016-11-11,13,Received
RCV-0004785,PO-004353,TEC-PH-10001254,WH-WEST,2016-11-11,10,Received
RCV-0001501,PO-001367,OFF-AR-10001683,WH-CENTRAL,2016-11-12,22,Received
RCV-0002236,PO-002030,OFF-BI-10003305,WH-SOUTH,2016-11-12,10,Received
RCV-0002335,PO-002117,OFF-BI-10003963,WH-EAST,2016-11-12,12,Received
RCV-0002544,PO-002302,OFF-EN-10001509,WH-EAST,2016-11-12,22,Received
RCV-0004308,PO-003908,TEC-AC-10001838,WH-EAST,2016-11-12,18,Received
RCV-0004610,PO-004191,TEC-MA-10000597,WH-WEST,2016-11-12,12,Received
RCV-0004960,PO-004513,TEC-PH-10002597,WH-EAST,2016-11-12,9,Received
RCV-0000048,PO-000043,FUR-BO-10002213,WH-WEST,2016-11-13,15,Received
RCV-0000205,PO-000184,FUR-CH-10001545,WH-EAST,2016-11-13,11,Received
RCV-0000542,PO-000492,FUR-FU-10001185,WH-CENTRAL,2016-11-13,13,Received
RCV-0001296,PO-001177,OFF-AP-10003266,WH-SOUTH,2016-11-13,16,Received
RCV-0003823,PO-003462,OFF-ST-10001418,WH-WEST,2016-11-13,12,Received
RCV-0005044,PO-004591,TEC-PH-10003580,WH-WEST,2016-11-13,17,Received
RCV-0000353,PO-000320,FUR-CH-10003956,WH-WEST,2016-11-14,20,Received
RCV-0001977,PO-001801,OFF-BI-10001524,WH-CENTRAL,2016-11-14,22,Received
RCV-0002026,PO-001841,OFF-BI-10001658,WH-CENTRAL,2016-11-14,19,Received
RCV-0002664,PO-002409,OFF-FA-10000585,WH-WEST,2016-11-14,9,Received
RCV-0002949,PO-002663,OFF-LA-10004484,WH-CENTRAL,2016-11-14,22,Received
RCV-0004163,PO-003779,OFF-SU-10004661,WH-EAST,2016-11-14,7,Received
RCV-0004238,PO-003844,TEC-AC-10000990,WH-CENTRAL,2016-11-14,15,Received
RCV-0004251,PO-003856,TEC-AC-10001109,WH-WEST,2016-11-14,21,Received
RCV-0004653,PO-004233,TEC-MA-10002930,WH-CENTRAL,2016-11-14,12,Received
RCV-0004817,PO-004383,TEC-PH-10001527,WH-EAST,2016-11-14,20,Received
RCV-0000104,PO-000095,FUR-BO-10004357,WH-WEST,2016-11-15,14,Received
RCV-0000424,PO-000383,FUR-CH-10004983,WH-EAST,2016-11-15,10,Received
RCV-0001373,PO-001246,OFF-AR-10000122,WH-SOUTH,2016-11-15,15,Received
RCV-0002512,PO-002274,OFF-EN-10000781,WH-CENTRAL,2016-11-15,21,Received
RCV-0003145,PO-002844,OFF-PA-10001125,WH-WEST,2016-11-15,16,Received
RCV-0003977,PO-003608,OFF-ST-10003306,WH-CENTRAL,2016-11-15,19,Received
RCV-0004649,PO-004229,TEC-MA-10002790,WH-CENTRAL,2016-11-15,10,Received
RCV-0004961,PO-004513,TEC-PH-10002597,WH-EAST,2016-11-15,3,Received
RCV-0000050,PO-000045,FUR-BO-10002268,WH-CENTRAL,2016-11-16,17,Received
RCV-0001275,PO-001157,OFF-AP-10002867,WH-WEST,2016-11-16,14,Received
RCV-0003030,PO-002738,OFF-PA-10000300,WH-CENTRAL,2016-11-16,14,Received
RCV-0001137,PO-001031,OFF-AP-10000576,WH-SOUTH,2016-11-17,12,Received
RCV-0001528,PO-001391,OFF-AR-10001940,WH-EAST,2016-11-17,25,Received
RCV-0002509,PO-002272,OFF-EN-10000483,WH-EAST,2016-11-17,11,Received
RCV-0002878,PO-002603,OFF-LA-10002945,WH-SOUTH,2016-11-17,13,Received
RCV-0003556,PO-003218,OFF-PA-10004000,WH-EAST,2016-11-17,11,Received
RCV-0004164,PO-003779,OFF-SU-10004661,WH-EAST,2016-11-17,5,Received
RCV-0000712,PO-000646,FUR-FU-10002874,WH-EAST,2016-11-18,11,Received
RCV-0000760,PO-000689,FUR-FU-10003347,WH-WEST,2016-11-18,10,Received
RCV-0003868,PO-003503,OFF-ST-10001713,WH-CENTRAL,2016-11-18,13,Received
RCV-0004495,PO-004084,TEC-AC-10004127,WH-CENTRAL,2016-11-18,10,Received
RCV-0005139,PO-004681,TEC-PH-10004774,WH-EAST,2016-11-18,15,Received
RCV-0001009,PO-000918,FUR-TA-10002530,WH-SOUTH,2016-11-19,7,Received
RCV-0001374,PO-001246,OFF-AR-10000122,WH-SOUTH,2016-11-19,6,Received
RCV-0001686,PO-001537,OFF-AR-10003759,WH-CENTRAL,2016-11-19,10,Received
RCV-0002510,PO-002272,OFF-EN-10000483,WH-EAST,2016-11-19,8,Received
RCV-0003130,PO-002830,OFF-PA-10000994,WH-CENTRAL,2016-11-19,13,Received
RCV-0000327,PO-000297,FUR-CH-10003535,WH-EAST,2016-11-20,19,Received
RCV-0001236,PO-001119,OFF-AP-10002311,WH-CENTRAL,2016-11-20,11,Received
RCV-0003061,PO-002766,OFF-PA-10000474,WH-CENTRAL,2016-11-20,25,Received
RCV-0003567,PO-003228,OFF-PA-10004041,WH-EAST,2016-11-20,10,Received
RCV-0004318,PO-003917,TEC-AC-10001956,WH-WEST,2016-11-20,10,Received
RCV-0001452,PO-001321,OFF-AR-10001177,WH-SOUTH,2016-11-21,15,Received
RCV-0002151,PO-001949,OFF-BI-10002571,WH-EAST,2016-11-21,10,Received
RCV-0003240,PO-002930,OFF-PA-10001790,WH-CENTRAL,2016-11-21,14,Received
RCV-0004823,PO-004389,TEC-PH-10001536,WH-CENTRAL,2016-11-21,19,Received
RCV-0001138,PO-001031,OFF-AP-10000576,WH-SOUTH,2016-11-22,10,Received
RCV-0001352,PO-001227,OFF-AP-10004655,WH-CENTRAL,2016-11-22,10,Received
RCV-0001535,PO-001398,OFF-AR-10001955,WH-EAST,2016-11-22,11,Received
RCV-0002336,PO-002118,OFF-BI-10003963,WH-EAST,2016-11-22,20,Received
RCV-0002471,PO-002237,OFF-BI-10004738,WH-CENTRAL,2016-11-22,16,Received
RCV-0003543,PO-003205,OFF-PA-10003892,WH-CENTRAL,2016-11-22,10,Received
RCV-0003687,PO-003337,OFF-ST-10000060,WH-WEST,2016-11-22,13,Received
RCV-0003799,PO-003441,OFF-ST-10001272,WH-WEST,2016-11-22,17,Received
RCV-0004203,PO-003816,TEC-AC-10000397,WH-EAST,2016-11-22,11,Received
RCV-0002102,PO-001909,OFF-BI-10002133,WH-EAST,2016-11-23,22,Received
RCV-0004130,PO-003747,OFF-SU-10002537,WH-CENTRAL,2016-11-23,11,Received
RCV-0004916,PO-004475,TEC-PH-10002350,WH-SOUTH,2016-11-23,12,Received
RCV-0004973,PO-004524,TEC-PH-10002789,WH-EAST,2016-11-23,14,Received
RCV-0005056,PO-004602,TEC-PH-10003691,WH-EAST,2016-11-23,14,Received
RCV-0005153,PO-004694,TEC-PH-10004908,WH-WEST,2016-11-23,11,Received
RCV-0000494,PO-000448,FUR-FU-10000576,WH-EAST,2016-11-24,17,Received
RCV-0003215,PO-002905,OFF-PA-10001639,WH-WEST,2016-11-24,16,Received
RCV-0003952,PO-003583,OFF-ST-10002756,WH-CENTRAL,2016-11-24,16,Received
RCV-0005018,PO-004565,TEC-PH-10003174,WH-WEST,2016-11-24,17,Received
RCV-0000884,PO-000803,FUR-FU-10004351,WH-CENTRAL,2016-11-25,22,Received
RCV-0002106,PO-001913,OFF-BI-10002194,WH-CENTRAL,2016-11-25,8,Received
RCV-0002546,PO-002304,OFF-EN-10001532,WH-SOUTH,2016-11-25,21,Received
RCV-0002656,PO-002403,OFF-FA-10000304,WH-WEST,2016-11-25,14,Received
RCV-0004264,PO-003867,TEC-AC-10001267,WH-EAST,2016-11-25,25,Received
RCV-0004362,PO-003958,TEC-AC-10002335,WH-WEST,2016-11-25,10,Received
RCV-0000333,PO-000302,FUR-CH-10003746,WH-EAST,2016-11-26,15,Received
RCV-0000859,PO-000780,FUR-FU-10004090,WH-WEST,2016-11-26,10,Received
RCV-0001010,PO-000918,FUR-TA-10002530,WH-SOUTH,2016-11-26,5,Received
RCV-0001334,PO-001211,OFF-AP-10004052,WH-CENTRAL,2016-11-26,24,Received
RCV-0002468,PO-002234,OFF-BI-10004728,WH-SOUTH,2016-11-26,24,Received
RCV-0002883,PO-002608,OFF-LA-10003121,WH-WEST,2016-11-26,21,Received
RCV-0004976,PO-004526,TEC-PH-10002807,WH-EAST,2016-11-26,14,Received
RCV-0001365,PO-001238,OFF-AP-10004868,WH-WEST,2016-11-27,15,Received
RCV-0002446,PO-002215,OFF-BI-10004593,WH-SOUTH,2016-11-27,18,Received
RCV-0003542,PO-003204,OFF-PA-10003883,WH-EAST,2016-11-27,12,Received
RCV-0000334,PO-000302,FUR-CH-10003746,WH-EAST,2016-11-28,6,Received
RCV-0001606,PO-001465,OFF-AR-10003056,WH-EAST,2016-11-28,20,Received
RCV-0002066,PO-001878,OFF-BI-10001982,WH-WEST,2016-11-28,14,Received
RCV-0002440,PO-002209,OFF-BI-10004528,WH-WEST,2016-11-28,12,Received
RCV-0002578,PO-002333,OFF-EN-10002831,WH-SOUTH,2016-11-28,11,Received
RCV-0004059,PO-003682,OFF-ST-10004634,WH-WEST,2016-11-28,15,Received
RCV-0004782,PO-004350,TEC-PH-10001198,WH-SOUTH,2016-11-28,11,Received
RCV-0000123,PO-000113,FUR-BO-10004834,WH-EAST,2016-11-29,15,Received
RCV-0000706,PO-000641,FUR-FU-10002759,WH-SOUTH,2016-11-29,19,Received
RCV-0001126,PO-001021,OFF-AP-10000275,WH-EAST,2016-11-29,25,Received
RCV-0001336,PO-001213,OFF-AP-10004136,WH-CENTRAL,2016-11-29,20,Received
RCV-0001426,PO-001296,OFF-AR-10000823,WH-CENTRAL,2016-11-29,10,Received
RCV-0002107,PO-001913,OFF-BI-10002194,WH-CENTRAL,2016-11-29,6,Received
RCV-0003252,PO-002942,OFF-PA-10001826,WH-CENTRAL,2016-11-29,15,Received
RCV-0003385,PO-003058,OFF-PA-10002586,WH-EAST,2016-11-29,18,Received
RCV-0000032,PO-000030,FUR-BO-10001811,WH-CENTRAL,2016-11-30,11,Received
RCV-0000550,PO-000498,FUR-FU-10001215,WH-CENTRAL,2016-11-30,9,Received
RCV-0002313,PO-002100,OFF-BI-10003718,WH-EAST,2016-11-30,14,Received
RCV-0002742,PO-002478,OFF-FA-10003467,WH-WEST,2016-11-30,11,Received
RCV-0003004,PO-002715,OFF-PA-10000176,WH-WEST,2016-11-30,11,Received
RCV-0003803,PO-003444,OFF-ST-10001291,WH-CENTRAL,2016-11-30,14,Received
RCV-0000124,PO-000113,FUR-BO-10004834,WH-EAST,2016-12-01,8,Received
RCV-0000520,PO-000473,FUR-FU-10000794,WH-WEST,2016-12-01,15,Received
RCV-0000843,PO-000766,FUR-FU-10004017,WH-EAST,2016-12-01,16,Received
RCV-0003510,PO-003174,OFF-PA-10003656,WH-EAST,2016-12-01,10,Received
RCV-0003688,PO-003338,OFF-ST-10000060,WH-WEST,2016-12-01,10,Received
RCV-0004630,PO-004211,TEC-MA-10001681,WH-EAST,2016-12-01,10,Received
RCV-0004711,PO-004288,TEC-PH-10000193,WH-EAST,2016-12-01,10,Received
RCV-0000951,PO-000864,FUR-TA-10000688,WH-CENTRAL,2016-12-02,15,Received
RCV-0002975,PO-002688,OFF-PA-10000048,WH-WEST,2016-12-02,11,Received
RCV-0003031,PO-002739,OFF-PA-10000300,WH-EAST,2016-12-02,10,Received
RCV-0003113,PO-002814,OFF-PA-10000743,WH-EAST,2016-12-02,14,Received
RCV-0003532,PO-003196,OFF-PA-10003823,WH-EAST,2016-12-02,13,Received
RCV-0000019,PO-000018,FUR-BO-10001519,WH-EAST,2016-12-03,15,Received
RCV-0000033,PO-000030,FUR-BO-10001811,WH-CENTRAL,2016-12-03,3,Received
RCV-0000287,PO-000263,FUR-CH-10002880,WH-EAST,2016-12-03,10,Received
RCV-0000531,PO-000482,FUR-FU-10001025,WH-CENTRAL,2016-12-03,13,Received
RCV-0000709,PO-000644,FUR-FU-10002813,WH-WEST,2016-12-03,16,Received
RCV-0001920,PO-001752,OFF-BI-10001078,WH-WEST,2016-12-03,22,Received
RCV-0002768,PO-002500,OFF-FA-10004854,WH-SOUTH,2016-12-03,16,Received
RCV-0000551,PO-000498,FUR-FU-10001215,WH-CENTRAL,2016-12-04,7,Received
RCV-0001095,PO-000993,FUR-TA-10004607,WH-CENTRAL,2016-12-04,21,Received
RCV-0002160,PO-001956,OFF-BI-10002706,WH-WEST,2016-12-04,22,Received
RCV-0003005,PO-002715,OFF-PA-10000176,WH-WEST,2016-12-04,6,Received
RCV-0003065,PO-002770,OFF-PA-10000482,WH-WEST,2016-12-04,25,Received
RCV-0003071,PO-002776,OFF-PA-10000520,WH-CENTRAL,2016-12-04,14,Received
RCV-0003204,PO-002895,OFF-PA-10001583,WH-EAST,2016-12-04,19,Received
RCV-0003551,PO-003213,OFF-PA-10003953,WH-WEST,2016-12-04,13,Received
RCV-0003864,PO-003499,OFF-ST-10001590,WH-CENTRAL,2016-12-04,17,Received
RCV-0000091,PO-000084,FUR-BO-10003965,WH-CENTRAL,2016-12-05,23,Received
RCV-0001118,PO-001014,OFF-AP-10000179,WH-CENTRAL,2016-12-05,10,Received
RCV-0000521,PO-000473,FUR-FU-10000794,WH-WEST,2016-12-06,5,Received
RCV-0001288,PO-001169,OFF-AP-10003040,WH-WEST,2016-12-06,12,Received
RCV-0001485,PO-001351,OFF-AR-10001545,WH-EAST,2016-12-06,11,Received
RCV-0001728,PO-001573,OFF-AR-10004078,WH-SOUTH,2016-12-06,25,Received
RCV-0001795,PO-001638,OFF-BI-10000088,WH-CENTRAL,2016-12-06,13,Received
RCV-0003307,PO-002990,OFF-PA-10002036,WH-WEST,2016-12-06,14,Received
RCV-0003402,PO-003074,OFF-PA-10002713,WH-EAST,2016-12-06,14,Received
RCV-0003794,PO-003437,OFF-ST-10001172,WH-EAST,2016-12-06,15,Received
RCV-0004546,PO-004132,TEC-AC-10004761,WH-CENTRAL,2016-12-06,20,Received
RCV-0000080,PO-000073,FUR-BO-10003450,WH-CENTRAL,2016-12-07,10,Received
RCV-0000730,PO-000662,FUR-FU-10002963,WH-SOUTH,2016-12-07,10,Received
RCV-0001721,PO-001567,OFF-AR-10004042,WH-CENTRAL,2016-12-07,20,Received
RCV-0002627,PO-002377,OFF-EN-10004147,WH-EAST,2016-12-07,10,Received
RCV-0003539,PO-003201,OFF-PA-10003848,WH-WEST,2016-12-07,24,Received
RCV-0000158,PO-000143,FUR-CH-10000595,WH-WEST,2016-12-08,14,Received
RCV-0000288,PO-000263,FUR-CH-10002880,WH-EAST,2016-12-08,8,Received
RCV-0001609,PO-001467,OFF-AR-10003087,WH-CENTRAL,2016-12-08,10,Received
RCV-0002398,PO-002172,OFF-BI-10004233,WH-SOUTH,2016-12-08,12,Received
RCV-0002634,PO-002383,OFF-EN-10004459,WH-CENTRAL,2016-12-08,10,Received
RCV-0003469,PO-003137,OFF-PA-10003256,WH-CENTRAL,2016-12-08,14,Received
RCV-0000483,PO-000438,FUR-FU-10000397,WH-WEST,2016-12-09,18,Received
RCV-0000710,PO-000644,FUR-FU-10002813,WH-WEST,2016-12-09,6,Received
RCV-0001796,PO-001638,OFF-BI-10000088,WH-CENTRAL,2016-12-09,4,Received
RCV-0001997,PO-001815,OFF-BI-10001553,WH-SOUTH,2016-12-09,19,Received
RCV-0003533,PO-003196,OFF-PA-10003823,WH-EAST,2016-12-09,4,Received
RCV-0004803,PO-004370,TEC-PH-10001433,WH-CENTRAL,2016-12-09,10,Received
RCV-0001675,PO-001526,OFF-AR-10003723,WH-WEST,2016-12-10,22,Received
RCV-0002649,PO-002396,OFF-FA-10000053,WH-EAST,2016-12-10,10,Received
RCV-0000982,PO-000892,FUR-TA-10001705,WH-WEST,2016-12-11,10,Received
RCV-0001251,PO-001133,OFF-AP-10002472,WH-CENTRAL,2016-12-11,10,Received
RCV-0002186,PO-001981,OFF-BI-10002852,WH-EAST,2016-12-11,22,Received
RCV-0002399,PO-002172,OFF-BI-10004233,WH-SOUTH,2016-12-11,4,Received
RCV-0003795,PO-003437,OFF-ST-10001172,WH-EAST,2016-12-11,8,Received
RCV-0004429,PO-004021,TEC-AC-10003063,WH-WEST,2016-12-11,12,Received
RCV-0004603,PO-004184,TEC-MA-10000418,WH-EAST,2016-12-11,12,Received
RCV-0000289,PO-000264,FUR-CH-10002880,WH-CENTRAL,2016-12-12,19,Received
RCV-0000444,PO-000402,FUR-FU-10000087,WH-SOUTH,2016-12-12,18,Received
RCV-0001857,PO-001691,OFF-BI-10000545,WH-SOUTH,2016-12-12,15,Received
RCV-0003237,PO-002927,OFF-PA-10001776,WH-CENTRAL,2016-12-12,10,Received
RCV-0003692,PO-003342,OFF-ST-10000078,WH-WEST,2016-12-12,11,Received
RCV-0004191,PO-003804,TEC-AC-10000171,WH-EAST,2016-12-12,23,Received
RCV-0000350,PO-000317,FUR-CH-10003846,WH-CENTRAL,2016-12-13,15,Received
RCV-0000829,PO-000752,FUR-FU-10003930,WH-SOUTH,2016-12-13,19,Received
RCV-0001722,PO-001568,OFF-AR-10004042,WH-WEST,2016-12-13,13,Received
RCV-0002836,PO-002564,OFF-LA-10001613,WH-WEST,2016-12-13,15,Received
RCV-0004836,PO-004401,TEC-PH-10001580,WH-CENTRAL,2016-12-13,10,Received
RCV-0000484,PO-000438,FUR-FU-10000397,WH-WEST,2016-12-14,5,Received
RCV-0000711,PO-000645,FUR-FU-10002813,WH-WEST,2016-12-14,10,Received
RCV-0001206,PO-001093,OFF-AP-10001626,WH-WEST,2016-12-14,16,Received
RCV-0002635,PO-002383,OFF-EN-10004459,WH-CENTRAL,2016-12-14,4,Received
RCV-0000445,PO-000403,FUR-FU-10000087,WH-EAST,2016-12-15,21,Received
RCV-0000877,PO-000797,FUR-FU-10004270,WH-CENTRAL,2016-12-15,19,Received
RCV-0002982,PO-002695,OFF-PA-10000100,WH-CENTRAL,2016-12-15,18,Received
RCV-0003622,PO-003281,OFF-PA-10004519,WH-WEST,2016-12-15,20,Received
RCV-0003693,PO-003342,OFF-ST-10000078,WH-WEST,2016-12-15,7,Received
RCV-0004909,PO-004468,TEC-PH-10002293,WH-CENTRAL,2016-12-15,13,Received
RCV-0002611,PO-002364,OFF-EN-10003798,WH-CENTRAL,2016-12-16,15,Received
RCV-0004230,PO-003837,TEC-AC-10000865,WH-WEST,2016-12-16,11,Received
RCV-0004581,PO-004165,TEC-CO-10002095,WH-CENTRAL,2016-12-16,8,Received
RCV-0004796,PO-004363,TEC-PH-10001336,WH-EAST,2016-12-16,10,Received
RCV-0000844,PO-000767,FUR-FU-10004017,WH-EAST,2016-12-17,16,Received
RCV-0000878,PO-000798,FUR-FU-10004270,WH-WEST,2016-12-17,24,Received
RCV-0002803,PO-002534,OFF-LA-10000634,WH-WEST,2016-12-17,15,Received
RCV-0000105,PO-000096,FUR-BO-10004360,WH-CENTRAL,2016-12-18,12,Received
RCV-0000262,PO-000239,FUR-CH-10002372,WH-EAST,2016-12-18,19,Received
RCV-0000359,PO-000326,FUR-CH-10003973,WH-WEST,2016-12-18,11,Received
RCV-0000460,PO-000417,FUR-FU-10000222,WH-SOUTH,2016-12-18,17,Received
RCV-0001723,PO-001568,OFF-AR-10004042,WH-WEST,2016-12-18,9,Received
RCV-0002931,PO-002647,OFF-LA-10004093,WH-EAST,2016-12-18,20,Received
