product_id,product_name,category,sub_category,supplier_id,supplier_name,default_warehouse_id,lead_time_days,avg_unit_price,standard_unit_cost,reorder_point_qty,target_stock_qty
OFF-PA-10001972,Xerox 214,Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-EAST,5,$7.14,$3.94,5,10
OFF-PA-10001977,Xerox 194,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-WEST,7,$63.56,$34.79,5,10
OFF-PA-10001994,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,4,$5.81,$2.91,5,10
OFF-PA-10002001,Xerox 1984,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-WEST,5,$3.24,$1.67,5,10
OFF-PA-10002005,Xerox 225,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-WEST,9,$7.71,$4.27,5,10
OFF-PA-10002036,Xerox 1930,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-WEST,7,$6.34,$3.43,5,10
OFF-PA-10002105,Xerox 223,Office Supplies,Paper,SUP-OFF-03,Prime Workplace Essentials,WH-WEST,4,$14.04,$7.21,5,10
OFF-PA-10002109,Wirebound Voice Message Log Book,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,5,$1.46,$1.00,5,10
OFF-PA-10002120,Xerox 1889,Office Supplies,Paper,SUP-OFF-03,Prime Workplace Essentials,WH-CENTRAL,5,$44.38,$22.65,5,10
OFF-PA-10002137,"Southworth 100% RÃ©sumÃ© Paper, 24lb.",Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-EAST,9,$9.90,$5.63,5,10
OFF-PA-10002160,Xerox 1978,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,6,$9.03,$5.06,5,10
OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-EAST,8,$4.39,$2.37,5,10
OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-WEST,4,$17.82,$9.89,5,10
OFF-PA-10002230,Xerox 1897,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-EAST,9,$4.15,$2.25,5,10
OFF-PA-10002245,Xerox 1895,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-WEST,8,$4.53,$2.37,5,10
OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-WEST,6,$6.09,$3.39,5,10
OFF-PA-10002250,Things To Do Today Pad,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,6,$7.96,$4.10,5,10
OFF-PA-10002254,Xerox 1883,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-WEST,5,$36.63,$19.61,5,10
OFF-PA-10002259,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,4,$5.67,$2.92,5,10
OFF-PA-10002262,Xerox 192,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-WEST,6,$14.10,$7.08,5,10
OFF-PA-10002319,Xerox 1944,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-SOUTH,8,$45.52,$23.63,5,10
OFF-PA-10002333,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-WEST,9,$3.89,$1.98,5,10
OFF-PA-10002365,Xerox 1967,Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-EAST,8,$5.99,$3.19,5,10
OFF-PA-10002377,Xerox 1916,Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-CENTRAL,7,$26.32,$14.05,5,10
OFF-PA-10002421,Embossed Ink Jet Note Cards,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-SOUTH,8,$13.49,$7.60,5,10
OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,9,$11.66,$6.11,5,10
OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-WEST,7,$3.08,$1.61,5,10
OFF-PA-10002499,Xerox 1890,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-EAST,8,$20.39,$10.98,5,10
OFF-PA-10002552,Xerox 1958,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-EAST,4,$2.70,$1.48,5,10
OFF-PA-10002558,Xerox 1938,Office Supplies,Paper,SUP-OFF-03,Prime Workplace Essentials,WH-SOUTH,4,$134.12,$76.03,5,10
OFF-PA-10002581,Xerox 1951,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-CENTRAL,5,$20.01,$10.05,5,10
OFF-PA-10002586,Xerox 1970,Office Supplies,Paper,SUP-OFF-03,Prime Workplace Essentials,WH-EAST,7,$5.21,$2.65,5,10
OFF-PA-10002606,Xerox 1928,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-WEST,5,$8.48,$4.46,5,10
OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-WEST,6,$9.32,$4.97,5,10
OFF-PA-10002659,Avoid Verbal Orders Carbonless Minifold Book,Office Supplies,Paper,SUP-OFF-03,Prime Workplace Essentials,WH-EAST,4,$3.59,$1.82,5,10
OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,4,$11.48,$6.21,5,10
OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,8,$13.98,$7.57,5,10
OFF-PA-10002709,Xerox 1956,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-EAST,8,$5.44,$2.85,5,10
OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16â€ x 11â€",Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,4,$9.30,$4.90,5,10
OFF-PA-10002741,Xerox 1980,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,9,$2.55,$1.36,5,10
OFF-PA-10002749,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,8,$4.83,$2.61,5,10
OFF-PA-10002751,Xerox 1920,Office Supplies,Paper,SUP-OFF-03,Prime Workplace Essentials,WH-WEST,8,$11.96,$6.55,5,10
OFF-PA-10002764,Easy-staple paper,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-WEST,6,$34.02,$19.21,5,10
OFF-PA-10002787,Xerox 227,Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-EAST,4,$6.26,$3.23,5,10
OFF-PA-10002870,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 Â¾â€ x 11â€",Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-WEST,8,$5.48,$2.79,5,10
OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-WEST,5,$7.14,$3.88,5,10
OFF-PA-10002923,Xerox 1942,Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-WEST,5,$24.59,$13.06,5,10
OFF-PA-10002947,Xerox 1923,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,4,$7.44,$3.97,5,10
OFF-PA-10002960,Xerox 1926,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,9,$4.36,$2.20,5,12
OFF-PA-10002968,Xerox 1973,Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-WEST,5,$14.85,$7.47,5,10
OFF-PA-10002986,Xerox 1898,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-WEST,7,$4.85,$2.80,5,10
OFF-PA-10003001,Xerox 1986,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-WEST,8,$3.31,$1.84,5,10
OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-WEST,9,$4.02,$2.24,5,10
OFF-PA-10003022,Xerox 1992,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-WEST,7,$14.29,$7.28,5,10
OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-CENTRAL,4,$2.95,$1.56,5,10
OFF-PA-10003039,Xerox 1960,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-WEST,6,$42.55,$23.68,5,10
OFF-PA-10003063,EcoTones Memo Sheets,Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-EAST,4,$4.24,$2.36,5,10
OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-CENTRAL,5,$2.96,$1.50,5,10
OFF-PA-10003127,Easy-staple paper,Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-WEST,7,$9.79,$5.32,5,10
OFF-PA-10003129,Tops White Computer Printout Paper,Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-CENTRAL,9,$76.42,$38.91,5,10
OFF-PA-10003134,Xerox 1937,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-CENTRAL,4,$20.82,$10.44,5,10
OFF-PA-10003172,Xerox 1996,Office Supplies,Paper,SUP-OFF-03,Prime Workplace Essentials,WH-WEST,7,$7.00,$3.86,5,10
OFF-PA-10003177,Xerox 1999,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,5,$6.32,$3.43,5,10
OFF-PA-10003205,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-WEST,8,$4.12,$2.12,5,10
OFF-PA-10003228,Xerox 1917,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-WEST,9,$114.94,$62.88,5,10
OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-CENTRAL,7,$24.67,$13.18,5,10
OFF-PA-10003270,Xerox 1954,Office Supplies,Paper,SUP-OFF-03,Prime Workplace Essentials,WH-CENTRAL,4,$5.90,$2.96,5,10
OFF-PA-10003302,Xerox 1906,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,6,$45.49,$24.48,5,10
OFF-PA-10003309,Xerox 211,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-WEST,7,$12.99,$7.51,5,10
OFF-PA-10003349,Xerox 1957,Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-SOUTH,6,$6.97,$3.50,5,10
OFF-PA-10003363,Xerox 204,Office Supplies,Paper,SUP-OFF-03,Prime Workplace Essentials,WH-WEST,9,$5.20,$2.78,5,10
OFF-PA-10003395,Xerox 1941,Office Supplies,Paper,SUP-OFF-03,Prime Workplace Essentials,WH-WEST,4,$111.09,$62.92,5,10
OFF-PA-10003424,"""While you Were Out"" Message Book, One Form per Page",Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,6,$2.08,$1.19,5,10
OFF-PA-10003441,Xerox 226,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-WEST,8,$11.86,$5.96,5,10
OFF-PA-10003465,Xerox 1912,Office Supplies,Paper,SUP-OFF-03,Prime Workplace Essentials,WH-EAST,6,$11.45,$5.85,5,10
OFF-PA-10003543,Xerox 1985,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-CENTRAL,8,$2.98,$1.54,5,10
OFF-PA-10003591,Southworth 100% Cotton The Best Paper,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-EAST,9,$8.90,$4.46,5,10
OFF-PA-10003625,Xerox 1979,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-WEST,4,$38.50,$21.56,5,10
OFF-PA-10003641,Xerox 1909,Office Supplies,Paper,SUP-OFF-03,Prime Workplace Essentials,WH-SOUTH,5,$50.06,$28.07,5,10
OFF-PA-10003651,Xerox 1968,Office Supplies,Paper,SUP-OFF-03,Prime Workplace Essentials,WH-EAST,5,$9.92,$4.99,5,10
OFF-PA-10003656,Xerox 1935,Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-EAST,4,$37.26,$20.16,5,10
OFF-PA-10003657,Xerox 1927,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-CENTRAL,7,$4.25,$2.46,5,10
OFF-PA-10003673,Strathmore Photo Mount Cards,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,7,$7.32,$4.05,5,10
OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-WEST,9,$7.30,$4.04,5,10
OFF-PA-10003729,Xerox 1998,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,7,$9.72,$5.22,5,10
OFF-PA-10003739,Xerox 1969,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-EAST,6,$11.56,$5.84,5,10
OFF-PA-10003790,Xerox 1991,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,7,$48.57,$26.59,5,10
OFF-PA-10003797,Xerox 209,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-EAST,5,$16.17,$8.62,5,10
OFF-PA-10003823,Xerox 197,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,6,$41.01,$23.50,5,10
OFF-PA-10003845,Xerox 1987,Office Supplies,Paper,SUP-OFF-03,Prime Workplace Essentials,WH-CENTRAL,8,$3.14,$1.65,5,10
OFF-PA-10003848,Xerox 1997,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-WEST,8,$9.47,$5.35,5,10
OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,4,$9.69,$5.24,5,10
OFF-PA-10003892,Xerox 1943,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,6,$64.69,$36.97,5,10
OFF-PA-10003893,Xerox 1962,Office Supplies,Paper,SUP-OFF-03,Prime Workplace Essentials,WH-WEST,4,$5.72,$3.21,5,10
OFF-PA-10003919,Xerox 1989,Office Supplies,Paper,SUP-OFF-03,Prime Workplace Essentials,WH-SOUTH,8,$0.89,$1.00,5,14
OFF-PA-10003936,Xerox 1994,Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-CENTRAL,4,$10.48,$5.91,5,10
OFF-PA-10003953,Xerox 218,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-WEST,7,$5.70,$3.21,5,10
OFF-PA-10003971,Xerox 1965,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-SOUTH,8,$6.28,$3.50,5,10
OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,8,$2.59,$1.32,5,10
OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,Paper,SUP-OFF-03,Prime Workplace Essentials,WH-CENTRAL,5,$12.49,$6.39,5,10
OFF-PA-10004039,Xerox 1882,Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-WEST,4,$13.96,$7.72,5,10
OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-CENTRAL,8,$5.01,$2.71,5,10
OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-CENTRAL,5,$6.78,$3.64,5,10
OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-EAST,7,$44.71,$23.67,5,10
OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-CENTRAL,5,$17.81,$10.25,5,10
OFF-PA-10004092,Tops Green Bar Computer Printout Paper,Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-EAST,9,$20.59,$10.36,5,10
OFF-PA-10004100,Xerox 216,Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-EAST,9,$12.78,$7.32,5,10
OFF-PA-10004101,Xerox 1894,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-WEST,9,$6.18,$3.51,5,10
OFF-PA-10004156,Xerox 188,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,9,$8.33,$4.57,5,10
OFF-PA-10004239,Xerox 1953,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-CENTRAL,9,$3.29,$1.77,5,10
OFF-PA-10004243,Xerox 1939,Office Supplies,Paper,SUP-OFF-03,Prime Workplace Essentials,WH-EAST,9,$22.28,$11.96,5,10
OFF-PA-10004248,Xerox 1990,Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-CENTRAL,7,$5.10,$2.62,5,10
OFF-PA-10004255,Xerox 219,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,6,$15.25,$8.18,5,10
OFF-PA-10004285,Xerox 1959,Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-EAST,6,$3.40,$1.74,5,10
OFF-PA-10004327,Xerox 1911,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-WEST,6,$49.66,$25.07,5,10
OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-EAST,4,$69.91,$38.24,5,10
OFF-PA-10004355,Xerox 231,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,9,$7.21,$4.18,5,10
OFF-PA-10004359,Multicolor Computer Printout Paper,Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-WEST,7,$96.36,$51.41,5,10
OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,Office Supplies,Paper,SUP-OFF-03,Prime Workplace Essentials,WH-SOUTH,6,$22.41,$11.57,5,10
OFF-PA-10004405,Rediform Voice Mail Log Books,Office Supplies,Paper,SUP-OFF-03,Prime Workplace Essentials,WH-CENTRAL,7,$8.24,$4.48,5,10
OFF-PA-10004438,Xerox 1907,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-EAST,8,$6.58,$3.42,5,10
OFF-PA-10004451,Xerox 222,Office Supplies,Paper,SUP-OFF-03,Prime Workplace Essentials,WH-EAST,5,$8.56,$4.92,5,10
OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-EAST,5,$3.04,$1.60,5,10
OFF-PA-10004475,Xerox 1940,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-CENTRAL,7,$23.45,$13.30,5,10
OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,Office Supplies,Paper,SUP-OFF-03,Prime Workplace Essentials,WH-WEST,9,$8.23,$4.41,5,10
OFF-PA-10004530,Personal Creations Ink Jet Cards and Labels,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-WEST,6,$12.79,$7.35,5,10
OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-EAST,9,$2.88,$1.45,5,10
OFF-PA-10004609,Xerox 221,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,6,$3.72,$2.14,5,10
OFF-PA-10004610,Xerox 1900,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-WEST,6,$6.89,$3.74,5,10
OFF-PA-10004621,Xerox 212,Office Supplies,Paper,SUP-OFF-03,Prime Workplace Essentials,WH-CENTRAL,5,$5.24,$2.84,5,10
OFF-PA-10004665,Advantus Motivational Note Cards,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,6,$26.06,$15.02,5,10
OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-EAST,5,$3.03,$1.64,5,10
OFF-PA-10004733,Things To Do Today Spiral Book,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,5,$5.13,$2.89,5,10
OFF-PA-10004734,Southworth Structures Collection,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-SOUTH,4,$6.37,$3.53,5,10
OFF-PA-10004735,Xerox 1905,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-WEST,4,$17.84,$9.03,5,10
OFF-PA-10004782,Xerox 228,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-WEST,7,$9.58,$5.14,5,10
OFF-PA-10004888,Xerox 217,Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-CENTRAL,5,$7.79,$4.43,5,10
OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Office Supplies,Paper,SUP-OFF-03,Prime Workplace Essentials,WH-WEST,9,$13.19,$7.45,5,10
OFF-PA-10004947,Easy-staple paper,Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-WEST,6,$4.09,$2.29,5,10
OFF-PA-10004948,Xerox 190,Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-EAST,6,$2.63,$1.32,5,10
OFF-PA-10004965,Xerox 1921,Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-CENTRAL,5,$2.62,$1.45,5,10
OFF-PA-10004971,Xerox 196,Office Supplies,Paper,SUP-OFF-04,Evergreen Office Goods,WH-CENTRAL,4,$4.18,$2.26,5,10
OFF-PA-10004983,Xerox 23,Office Supplies,Paper,SUP-OFF-02,Metro Stationery Co.,WH-SOUTH,9,$6.96,$3.58,5,10
OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Office Supplies,Paper,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,8,$9.05,$5.12,5,10
OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,Office Supplies,Storage,SUP-OFF-04,Evergreen Office Goods,WH-CENTRAL,6,$123.07,$71.11,5,10
OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,Storage,SUP-OFF-01,Pinnacle Paper & Office,WH-CENTRAL,4,$60.59,$30.97,5,10
OFF-ST-10000046,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,SUP-OFF-04,Evergreen Office Goods,WH-WEST,5,$146.07,$79.44,5,10
OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,Storage,SUP-OFF-02,Metro Stationery Co.,WH-WEST,7,$152.45,$77.14,5,10
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Office Supplies,Storage,SUP-OFF-02,Metro Stationery Co.,WH-WEST,6,$335.66,$179.71,5,10
OFF-ST-10000107,Fellowes Super Stor/Drawer,Office Supplies,Storage,SUP-OFF-01,Pinnacle Paper & Office,WH-WEST,9,$49.83,$25.34,5,10
OFF-ST-10000129,Fellowes Recycled Storage Drawers,Office Supplies,Storage,SUP-OFF-04,Evergreen Office Goods,WH-CENTRAL,4,$83.89,$43.16,5,10
OFF-ST-10000136,Letter Size File,Office Supplies,Storage,SUP-OFF-04,Evergreen Office Goods,WH-EAST,7,$48.30,$27.63,5,10
OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,Office Supplies,Storage,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,4,$356.96,$191.05,5,10
OFF-ST-10000321,Akro Stacking Bins,Office Supplies,Storage,SUP-OFF-01,Pinnacle Paper & Office,WH-WEST,6,$3.78,$2.12,5,10
OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",Office Supplies,Storage,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,9,$16.53,$8.91,5,10
OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,Office Supplies,Storage,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,8,$11.73,$6.05,5,10
OFF-ST-10000419,"Rogers Jumbo File, Granite",Office Supplies,Storage,SUP-OFF-04,Evergreen Office Goods,WH-CENTRAL,9,$17.65,$9.94,5,10
OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,Storage,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,4,$19.76,$10.51,5,10
OFF-ST-10000532,Advantus Rolling Drawer Organizers,Office Supplies,Storage,SUP-OFF-03,Prime Workplace Essentials,WH-WEST,4,$47.67,$25.68,5,10
OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,5,$55.42,$28.14,5,10
OFF-ST-10000585,Economy Rollaway Files,Office Supplies,Storage,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,5,$190.89,$96.70,5,10
OFF-ST-10000604,Home/Office Personal File Carts,Office Supplies,Storage,SUP-OFF-03,Prime Workplace Essentials,WH-WEST,9,$35.21,$17.85,5,10
OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Office Supplies,Storage,SUP-OFF-04,Evergreen Office Goods,WH-CENTRAL,8,$10.92,$6.21,5,10
OFF-ST-10000617,Woodgrain Magazine Files by Perma,Office Supplies,Storage,SUP-OFF-04,Evergreen Office Goods,WH-EAST,6,$2.93,$1.53,5,10
OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage,SUP-OFF-02,Metro Stationery Co.,WH-WEST,8,$35.90,$19.78,5,10
